,PRODUCT_NAME,PRODUCT_LINK,MRP,PRICE,DISCOUNT,DESCRIPTION,PRODUCT_RATING
53,"PHILIPS TAE1126BK/94 Wired Headset  (Black, In the Ear)",https://www.flipkart.com/philips-tae1126bk-94-wired-headset/p/itmac657174b23ee?pid=ACCG2EUFYDXGBYR6&lid=LSTACCG2EUFYDXGBYR66UFGVI&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_54&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCG2EUFYDXGBYR6.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,549,384,30% off,With Mic:Yes| Connector type: 3.5,4
54,"Mi Mi Dual Driver Dynamic Bass High Definition in-Ear Earphones with Mic Wired Headset  (Black, In the Ear)",https://www.flipkart.com/mi-dual-driver-dynamic-bass-high-definition-in-ear-earphones-mic-wired-headset/p/itm527e177bf702c?pid=ACCFPJCY3NAHCMNZ&lid=LSTACCFPJCY3NAHCMNZJZNJBX&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_55&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCFPJCY3NAHCMNZ.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,999,799,20% off,With Mic:Yes| Connector type: 3.5 mm| Dual Dynamic Drivers (10mm & 8mm)| Passive Noise Cancellation| Magnetic Earbuds| Tangle-Free Braided Cable,4.1
55,"Mi Basic Wired Headset with Mic  (Red, In the Ear)",https://www.flipkart.com/mi-basic-wired-headset-mic/p/itm202dc89992bbc?pid=ACCF3YPVECGQXTKK&lid=LSTACCF3YPVECGQXTKKAFPVDT&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_56&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCF3YPVECGQXTKK.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,599,499,16% off,With Mic:Yes| Connector type: 3.5 mm| Extra bass: Add extra thump to your music| One button universal remote to answer and manage your calls,4.3
56,"Aroma NB119 Genius - 60 Hours Playtime Fast Charging Wireless Bluetooth Neckband Bluetooth Headset  (Blue, In the Ear)",https://www.flipkart.com/aroma-nb119-genius-60-hours-playtime-fast-charging-wireless-bluetooth-neckband-headset/p/itm8c923bd39f714?pid=ACCGEKMGJCYVNGWQ&lid=LSTACCGEKMGJCYVNGWQYIPYU4&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_57&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLQbGO4v4rlouPyv6ITuQ2HdE__dHCfOxZm3u_jIgSFbhA%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999",397,86% off,With Mic:Yes| Flatwire: Stays tangle free even in your pocket,3.9
57,"Aroma NB119 Diamond - 50 Hours Playtime Bluetooth Neckband Bluetooth Headset  (Blue, In the Ear)",https://www.flipkart.com/aroma-nb119-diamond-50-hours-playtime-bluetooth-neckband-headset/p/itmfc39808dba5e6?pid=ACCG8EF3NQY3PJGA&lid=LSTACCG8EF3NQY3PJGAG41LSQ&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_58&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLSmapJ2apNHJkKMibosa080HWDfVMxiEG_smekNdvEZGA%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,499",378,84% off,With Mic:Yes| Flatwire: Stays tangle free even in your pocket,4
58,"boAt Bassheads 242 Wired Headset  (Spirit Lime, In the Ear)",https://www.flipkart.com/boat-bassheads-242-wired-headset/p/itm7e3e98662b63e?pid=ACCFHBKEQGSQZN86&lid=LSTACCFHBKEQGSQZN86F7COCI&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_59&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCFHBKEQGSQZN86.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"1,490",599,59% off,With Mic:Yes| Connector type: 3.5 mm| Secure Fit Ear hooks| 10mm Drivers: Inspirational Sound| IPX4: Sweat and Water Resistance| Sports Utility Earphones| Sturdy Cable,4.2
59,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms Ultra Low Latency, Made In India, 5.1 Bluetooth Headset  (White, True Wireless)",https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_60&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGJHCDF45AFUYY.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"4,999",999,80% off,With Mic:Yes| Battery life: 40 Hrs| Bluetooth Version 5.1 | Blink & Pair| ZEN Mode - Quad Mic Environmental Noise Cancellation| 40H Playtime with Gaming mode on | 45ms Ultra-Low Latency Gaming Mode| Type-C Fastest Charging | 10 Mins Charge = 100 Mins Playtime| Equalizer: Rock Mode | HiFi Mode | Base Boost Mode| BoomX Tech for Rich Bass | IPX5 Water Resistant | Voice Assistant,4
60,"TXOR SENSO V 1.0 TWS EARBUDS, Bass+ 20 H Playtime & Fast Charging v5.1 Bluetooth Headset  (Metallic White, True Wireless)",https://www.flipkart.com/txor-senso-v-1-0-tws-earbuds-bass-20-h-playtime-fast-charging-v5-1-bluetooth-headset/p/itm01dd65a43bfbb?pid=ACCGK9F3VHKNKK4Y&lid=LSTACCGK9F3VHKNKK4YTMK913&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_61&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLRLnL-oZu8RoNS2iyznQ7JISCJsmC6poEJ9CHDRNBo-zw%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"1,299",573,55% off,With Mic:Yes| Connector type: 3.5| Bluetooth version: 5.1| Wireless range: 10 m| Charging time: 2 Hours Case| 1 Hour Buds,3.5
61,"HOPPUP GRAND With Power Bank Function & Upto 75 Hours Playtime Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/hoppup-grand-power-bank-function-upto-75-hours-playtime-bluetooth-headset/p/itm78432c29de9a6?pid=ACCG8VBRDD2GACMY&lid=LSTACCG8VBRDD2GACMY3TJQPO&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_62&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLRaabxm3EnKnBlvu_2UjekIZwvFZX447Tn7GJJnJKjaAg%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999",499,83% off,With Mic:Yes| Connector type: N/A| Bluetooth version: 5.0| Charging time: 3 hours| In-built Power Bank| 1200 mAh battery capacity| 75 hours of playtime with case| Sweat & Water Resistant,3.9
62,"boAt Airdopes 161 with 40 Hours Playback, ASAP Charge & 10mm Drivers Bluetooth Headset  (Pebble Black, True Wireless)",https://www.flipkart.com/boat-airdopes-161-40-hours-playback-asap-charge-10mm-drivers-bluetooth-headset/p/itm8a7493150ae4a?pid=ACCG6DS7WDJHGWSH&lid=LSTACCG6DS7WDJHGWSH4INU8G&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&spotlightTagId=BestsellerId_0pm%2Ffcn%2F821&srno=s_2_63&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCG6DS7WDJHGWSH.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,490",999,59% off,With Mic:Yes| Bluetooth version: 5.1| Charge for 10 minutes| enjoy 180 minutes - ASAP Charge| boAt Immersive Sound - 10mm drivers| Up to 40 HRS Total Playback| IPX5 Water & Sweat Resistance| Bluetooth v5.1| IWP Tech,4.1
63,"Seashot M19 Earbuds/TWS/buds 5.1 Earbuds with 280H Playtime, Headphones Bluetooth Gaming Headset  (Black, True Wireless)",https://www.flipkart.com/seashot-m19-earbuds-tws-buds-5-1-earbuds-280h-playtime-headphones-bluetooth-gaming-headset/p/itm7e4781dd20209?pid=ACCGMG5ETBFDY7T5&lid=LSTACCGMG5ETBFDY7T5RXVUHI&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_64&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGMG5ETBFDY7T5.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"4,799",486,89% off,With Mic:Yes| Connector type: Micro USB Cable V8| Bluetooth version: 5.1| Wireless range: 20 m| Battery life: 48 hr | Charging time: 2 Hour,3.7
64,"boAt Airdopes Crude x Wrogn Edition with 50 Hours Playback, ENx Tech & Beast Mode Bluetooth Headset  (Cool Emerald, In the Ear)",https://www.flipkart.com/boat-airdopes-crude-x-wrogn-50-hours-playback-enx-tech-beast-mode-bluetooth-headset/p/itm61ffc2d44d82a?pid=ACCGNJVJCXP7GPXJ&lid=LSTACCGNJVJCXP7GPXJEV1HXB&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_65&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGNJVJCXP7GPXJ.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"4,990","1,499",69% off,With Mic:Yes| Quad Mics with ENx Technology| Total Playback upto 50 Hours| Beast Mode(40ms Low Latency)| boAt Signature Sound| ASAP Charge: 5 Mins= 100 Mins,4
65,"Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/mivi-duopods-m30-earbuds-42-hours-playtime-made-india-deep-bass-bluetooth-headset/p/itmdbe76626d492d?pid=ACCGHMD3HQUVBNZU&lid=LSTACCGHMD3HQUVBNZUOEEMHR&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_66&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGHMD3HQUVBNZU.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999",699,76% off,With Mic:Yes| Bluetooth version: 5.1| Wireless range: 10 m| Charging time: 1 hour| Battery life: 42 hrs ( At Mid Volume)| IPX4 Water Resistant| Comfortable & Light Weight| Touch & Volume Controls with google/siri Voice Assistant,3.7
66,"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime, 45ms Ultra-Low Latency Mode, 5.3 Bluetooth Headset  (Pista Green, True Wireless)",https://www.flipkart.com/boult-audio-airbass-z35-zen-enc-mic-32h-playtime-45ms-ultra-low-latency-mode-5-3-bluetooth-headset/p/itm429390b57d9e9?pid=ACCGJT2ZVWGQTC8D&lid=LSTACCGJT2ZVWGQTC8DT59PBJ&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_67&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLRysqQcUeyuhd1ieYHf64JykSw30_tlAhR6jB2ocZG63w%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999",899,70% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Battery life: 32 hrs| Zen Tech ENC mic | 45ms Ultra-Low Latency Gaming | 32Hrs Playtime| Lightning Boult Type-C Fastest Charging | 10 Mins Charge = 150 Mins Playtime | 13mm Drivers | Sub-woofer| BoomX Tech for Supreme Bass | IPX5 Water Resistant | Voice Assistant | Touch Control,4
67,"HOPPUP GRAND With Power Bank Function & Upto 75 Hours Playtime Bluetooth Headset  (Blue, True Wireless)",https://www.flipkart.com/hoppup-grand-power-bank-function-upto-75-hours-playtime-bluetooth-headset/p/itm44096c182f67e?pid=ACCGHM8PDMZG4RJG&lid=LSTACCGHM8PDMZG4RJGJ8WRB9&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_68&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLQ79lq6dDoATB4p0ZfRaZhTp7HneiEWCeLehR36fp265g%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999",499,83% off,With Mic:Yes| Connector type: N/A| Bluetooth version: 5.0| Charging time: 3 hours| In-built Power Bank| 1200 mAh battery capacity| 75 hours of playtime with case| Sweat & Water Resistant,3.9
68,"Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset  (Blue, In the Ear)",https://www.flipkart.com/aroma-nb119-titanium-48-hours-playtime-bluetooth-neckband-headset/p/itm6f0505aff0562?pid=ACCG7QVCBATTJCST&lid=LSTACCG7QVCBATTJCSTFTARXZ&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_69&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCG7QVCBATTJCST.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,499",498,80% off,With Mic:Yes| Flatwire: Stays tangle free even in your pocket,4
69,"Mi Basic Wired Headset with Mic  (Black, In the Ear)",https://www.flipkart.com/mi-basic-wired-headset-mic/p/itmb9460d32f457a?pid=ACCF3YPVXUHHGJUZ&lid=LSTACCF3YPVXUHHGJUZJH65C7&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_70&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCF3YPVXUHHGJUZ.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,599,499,16% off,With Mic:Yes| Connector type: 3.5 mm| Extra bass: Add extra thump to your music| One button universal remote to answer and manage your calls,4.3
70,"Boult Audio ProBass EQCharge with ZEN Mode ENC, 32hrs Playtime, Ultra-Fast Charging Bluetooth Headset  (Blue, In the Ear)",https://www.flipkart.com/boult-audio-probass-eqcharge-zen-mode-enc-32hrs-playtime-ultra-fast-charging-bluetooth-headset/p/itm4fd8aab4d2c2b?pid=ACCGEDKJJW5FE6KW&lid=LSTACCGEDKJJW5FE6KWSBP26F&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_71&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLQID_FKtHS41Sn6_1X0vdaPvoaPIIfnzUkKN60oTf8DqA%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"4,499",799,82% off,With Mic:Yes| Battery life: 32 hrs| ZEN Technology ENC mode | 32Hrs Playtime| Lightning Boult Charge Technology | 5mins Charge = 7hrs Playtime| BoomX Technology for Rich Bass| Latest Bluetooth 5.2 for seamless connectivity| Fast Pairing | IPX5 Water-Resistant| Touch Controls with Voice Assistant,4
71,"LONGWINGS EARBUDS SMALL SIZE, SUPER LIGHTWEIGHT earphone Bluetooth Headset Bluetooth Headset  (White, In the Ear)",https://www.flipkart.com/longwings-earbuds-small-size-super-lightweight-earphone-bluetooth-headset/p/itm33273afc8001b?pid=ACCGNX5KVRF2H3AZ&lid=LSTACCGNX5KVRF2H3AZHN5AUK&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_72&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLQibGlcVbOcFdmX0k8KniplUT9V6uEvJBWw2t9mMnXUlQ%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999",599,80% off,With Mic:Yes| Flatwire: Stays tangle free even in your pocket,3.4
72,"APPLE EarPods with Lightning Connector Wired Headset  (White, In the Ear)",https://www.flipkart.com/apple-earpods-lightning-connector-wired-headset/p/itm89a2cd840b303?pid=ACCEMZ7HPZUZHFPM&lid=LSTACCEMZ7HPZUZHFPM3VN0P6&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_73&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCEMZ7HPZUZHFPM.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,000","1,699",15% off,With Mic:Yes| Connector type: Lightning| Deeper| richer bass tones| Protection from sweat and water| High-quality audio,4.4
73,"realme Buds 2 Wired Headset  (Green, In the Ear)",https://www.flipkart.com/realme-buds-2-wired-headset/p/itmaefc42e261f9d?pid=ACCFMGJYG25NE3BZ&lid=LSTACCFMGJYG25NE3BZGHU8PU&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_74&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCFMGJYG25NE3BZ.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,799,599,25% off,With Mic:Yes| Connector type: 3.5,4.3
74,"Microflash S7-Deep Bass, Clear Hi-Fi Sound, Headphones Wired Headset  (Pink, In the Ear)",https://www.flipkart.com/microflash-s7-deep-bass-clear-hi-fi-sound-headphones-wired-headset/p/itme66ddf4e418b8?pid=ACCGHE4EWZZJNF2Q&lid=LSTACCGHE4EWZZJNF2QJ8HPIR&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_75&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGHE4EWZZJNF2Q.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,399,229,42% off,With Mic:Yes| Connector type: 3.5mm Headphone Jack| Flatwire: Stays tangle free even in your pocket,3.9
75,"vivo XE160 Wired Headset  (White, In the Ear)",https://www.flipkart.com/vivo-xe160-wired-headset/p/itmb2859fd4a9e82?pid=ACCGKGGQSKFNQYMY&lid=LSTACCGKGGQSKFNQYMY2NVIDS&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_76&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGKGGQSKFNQYMY.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,499,399,20% off,With Mic:Yes| Connector type: 3.5 mm,4
76,"Boult Audio X10 TWS with 45Hrs Playtime, ENC Mic, 40ms Lowest Latency, Fast Charging, 5.3v Bluetooth Headset  (White, True Wireless)",https://www.flipkart.com/boult-audio-x10-tws-45hrs-playtime-enc-mic-40ms-lowest-latency-fast-charging-5-3v-bluetooth-headset/p/itm62944d77950b1?pid=ACCGHTP8AJ9A6FBE&lid=LSTACCGHTP8AJ9A6FBEGH0J3V&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_77&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLQJj7nuj3RG3otrH6TqBqmOwgpoSbRgsi4ODAPYVT096w%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999",899,70% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Zen Technology Environmental Noise Cancellation shuts out distractions| Combat Mode for gaming: Switch on the Combat mode and enjoy seamless gameplay with 40ms lowest latency| 45 Hrs total playtime and 8 hrs playtime on a single charge | 10mm Drivers| Lightning Boult Type C Fast Charging: 10 mins charge delivers 150 mins of playtime| BoomX Tech for Supreme Bass with 10mm drivers | Voice Assistant | Touch Control| IPX5 Water Resistant technology make it sweat-proof and waterproof| Latest Bluetooth 5.3 for Seamless Connectivity | Made in India,4.2
77,"SkyKey TIG-BLK-MEGNET-74 Bluetooth Headset  (Black, In the Ear)",https://www.flipkart.com/skykey-tig-blk-megnet-74-bluetooth-headset/p/itm0a5888a937f75?pid=ACCFPZVKJHD5AUS6&lid=LSTACCFPZVKJHD5AUS6PTPR1M&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_78&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLR6zwCwDww1jNYfUMc11I_lPXmJ1pjoRaopB0paYJjLUA%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,999,289,71% off,With Mic:Yes| Bluetooth version: 4.2| Wireless range: 10 m| Battery life: 6 hr | Charging time: 30 M| Flatwire: Stays tangle free even in your pocket,3.4
78,"Mi Mi Dual Driver Dynamic Bass High Definition in-Ear Earphones with Mic Wired Headset  (Blue, In the Ear)",https://www.flipkart.com/mi-dual-driver-dynamic-bass-high-definition-in-ear-earphones-mic-wired-headset/p/itm9a888f85150de?pid=ACCFPJCY3SNXYSG6&lid=LSTACCFPJCY3SNXYSG6YDZ94S&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_79&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCFPJCY3SNXYSG6.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,999,799,20% off,With Mic:Yes| Connector type: 3.5 mm| Dual Dynamic Drivers (10mm & 8mm)| Passive Noise Cancellation| Magnetic Earbuds| Tangle-Free Braided Cable,4.1
79,"PRODART Original EHS61 Deep Bass with Sound Cancellation Wired Headset  (White, In the Ear)",https://www.flipkart.com/prodart-original-ehs61-deep-bass-sound-cancellation-wired-headset/p/itmc404545f9013c?pid=ACCGH8BFREADKE4T&lid=LSTACCGH8BFREADKE4TDBZQPE&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_80&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGH8BFREADKE4T.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,699,254,63% off,With Mic:Yes| Connector type: 3.5mm,4.2
80,"Boult Audio Y1 with Zen ENC Mic, 40Hrs Playtime, Fast Charging, Pro+ Calling, IPX5, BTv 5.3 Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/boult-audio-y1-zen-enc-mic-40hrs-playtime-fast-charging-pro-calling-ipx5-btv-5-3-bluetooth-headset/p/itme4d24273ffaeb?pid=ACCG9J7FQC4UP3WM&lid=LSTACCG9J7FQC4UP3WMGRGLX1&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_81&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqdeOE_NIKKqRLiVlYpWvZ_G5YQjytfw7Wx4O-FSI_-KbWQ%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"5,499",999,81% off,With Mic:Yes| Bluetooth version: 5.3| With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Battery life: 40 hrs| Zen Tech ENC mic | 40 Hrs Playtime| Lightning Boult Type-C Fastest Charging | 10 Mins Charge = 100 Mins Playtime| BoomX Tech for Supreme Bass | 10mm Drivers | Fast Pairing| IPX5 Water Resistant | Voice Assistant | Touch Control,4.1
81,"Boult Audio ProBass EQCharge with ZEN Mode ENC, 32hrs Playtime, Ultra-Fast Charging Bluetooth Headset  (Black, In the Ear)",https://www.flipkart.com/boult-audio-probass-eqcharge-zen-mode-enc-32hrs-playtime-ultra-fast-charging-bluetooth-headset/p/itmf4d48b80a5f0b?pid=ACCGEDKJUCXSXVGK&lid=LSTACCGEDKJUCXSXVGK25LQEI&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_82&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqdeYxqm_YEgB1JGv37L0QahIVSykEiSHb_X9qeUP_eUtnA%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"4,499",799,82% off,With Mic:Yes| Battery life: 32 hrs| ZEN Technology ENC mode | 32Hrs Playtime| Lightning Boult Charge Technology | 5mins Charge = 7hrs Playtime| BoomX Technology for Rich Bass| Latest Bluetooth 5.2 for seamless connectivity| Fast Pairing | IPX5 Water-Resistant| Touch Controls with Voice Assistant,4
82,"OnePlus Nord Buds 2 True Wireless Earbuds with 25dB Active Noise Cancellation Bluetooth Headset  (Thunder Gray, True Wireless)",https://www.flipkart.com/oneplus-nord-buds-2-true-wireless-earbuds-25db-active-noise-cancellation-bluetooth-headset/p/itm1564d0b502ff6?pid=ACCGNSJ2TZEJ3U66&lid=LSTACCGNSJ2TZEJ3U66DYYFN0&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_83&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCGNSJ2TZEJ3U66.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"3,299","2,799",15% off,With Mic:Yes| Connector type: No| Bluetooth version: 5.3| Wireless range: 10 m| Battery life: 36 Hours | Charging time: 60 min (Earphone)| 90 min (Earphone and Case)| Battery life: 36 Hours | Charging time: 60 min (Earphone)| 90 min (Earphone and Case)| The OnePlus Nord Buds 2 are the first Fast and Smooth Nord audio product with up to 25dB of Active Noise Cancellation| The OnePlus Nord Buds 2 will be music to your ears with big 12.4 mm dynamic drivers for deeper bass & crisp clear sound.| BassWave bass enhancement algorithm endows deep and broad bass to earbuds with fidelity. This algorithm offsets the low-frequency responses dynamically.| To ensure the normal use of your earbuds| update your Wireless Earphones (OOS 12 or later)| OnePlus Buds (OOS 11)| or HeyMelody (non-OnePlus devices) app to the latest version using your local app store.,4.3
