,PRODUCT_NAME,PRODUCT_LINK,MRP,PRICE,DISCOUNT,DESCRIPTION,PRODUCT_RATING
63,"HF HARSH FASHION Wood Portable Laptop Table  (Finish Color - Pink, Pre Assembled)",https://www.flipkart.com/hf-harsh-fashion-wood-portable-laptop-table/p/itmfe5305156c4df?pid=PLLGHQYXEWGXUQHZ&lid=LSTPLLGHQYXEWGXUQHZSQMTKP&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_64&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.PLLGHQYXEWGXUQHZ.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"1,499",474,68% off,Primary Material: Wood| W x H x D: 60 cm x 26.6 cm x 40 cm (1 ft 11 in x 10 in x 1 ft 3 in)| Foldable,4
64,"Allie Wood Alex Engineered Wood Coffee Table  (Finish Color - Walnut Colour, Pre-assembled)",https://www.flipkart.com/allie-wood-alex-engineered-coffee-table/p/itm151cb1d7d33e1?pid=CFTGKUYSVS7C2E4G&lid=LSTCFTGKUYSVS7C2E4GBGEBQA&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_65&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.CFTGKUYSVS7C2E4G.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"18,999","2,344",87% off,MDF| Engineered Wood| W x H x D: 59.944 cm x 42.926 cm x 59.944 cm (1 ft 11 in x 1 ft 4 in x 1 ft 11 in)| Storage Included| Pre Assembled (Ready to Use),4.5
65,"SearchForMerch Bedside Table | Stylish Side Table | Wooden S Shape Table for Living Room | (Color - Black) Engineered Wood Side Table  (Finish Color - Classy Black, DIY(Do-It-Yourself))",https://www.flipkart.com/searchformerch-bedside-table-stylish-side-wooden-s-shape-living-room-color-black-engineered-wood/p/itm53cca75b7d362?pid=SITG7Y8UE8DXQBH4&lid=LSTSITG7Y8UE8DXQBH4FACTOV&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_66&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.SITG7Y8UE8DXQBH4.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"2,399",949,60% off,Free-Style| Width x Height: 50.8 x 45.72 cm (1 ft 8 in x 1 ft 6 in)| Suitable For: Living Room| Bedroom Furniture| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions,3.2
66,"Timbersthan Solid Wood Side Table  (Finish Color - Natural Teak, Pre-assembled)",https://www.flipkart.com/timbersthan-solid-wood-side-table/p/itm774821c3ef4f3?pid=SITFVZSVPNYEWBJF&lid=LSTSITFVZSVPNYEWBJF4Z2YX7&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_67&otracker=search&fm=organic&iid=en_CCNZCua_vdM-m5flPDTuptGPDEN_GHWKBWRxiOmlc_wUO_k0WJDNWrwkCose9tNno-eG2D3f8smgb_9Qj6EDug%3D%3D&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"10,999","5,399",50% off,Rectangular| Width x Height: 43.1 x 55.8 cm (1 ft 4 in x 1 ft 9 in)| Suitable For: Bedroom Furniture| Living Room| Storage Included| Pre Assembled (Ready to Use),4.3
67,"StarAndDaisy Aluminum, Virgin PP, and Engineered wood Multipurpose Bed Table with USB Hub,Fan Wood Portable Laptop Table  (Finish Color - Grey, Pre Assembled)",https://www.flipkart.com/staranddaisy-aluminum-virgin-pp-engineered-wood-multipurpose-bed-table-usb-hub-fan-portable-laptop/p/itm2125a5c100ce2?pid=PLLGFYGYY59NXQRZ&lid=LSTPLLGFYGYY59NXQRZZDIM6N&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_68&otracker=search&fm=organic&iid=en_CCNZCua_vdM-m5flPDTuptGPDEN_GHWKBWRxiOmlc_ygdWOiETd7s4uRHi4xiYEyFCvm3HJp2STiSQLIAbc-CQ%3D%3D&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"2,499","1,899",24% off,Primary Material: Wood| W x H x D: 60 cm x 38 cm x 40 cm (1 ft 11 in x 1 ft 2 in x 1 ft 3 in)| Foldable,4
68,"Spanglers Engineered Wood Side Table (Finish Color - Brown, DIY(Do-It-Yourself)) Engineered Wood Side Table  (Finish Color - Brown, DIY(Do-It-Yourself))",https://www.flipkart.com/spanglers-engineered-wood-side-table-finish-color-brown-diy-do-it-yourself/p/itm2f822358d6e8d?pid=SITFUVHFHZZYWJTW&lid=LSTSITFUVHFHZZYWJTWEECRJO&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_69&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.SITFUVHFHZZYWJTW.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"3,499","1,424",59% off,Triangle| Width x Height: 18.9 x 48 inch (1 ft 6 in x 4 ft)| Suitable For: Bedroom Furniture| Living Room| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions,4.1
69,"wooden palm Elephant Stool Wooden Hand-Painted Cum Side Table for Home, Office, Living Room Solid Wood Side Table  (Finish Color - Dark Brown, Pre-assembled)",https://www.flipkart.com/wooden-palm-elephant-stool-hand-painted-cum-side-table-home-office-living-room-solid-wood/p/itm196155810e29e?pid=SITG6NUYRY72NGZY&lid=LSTSITG6NUYRY72NGZYVCYQPT&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_70&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.SITG6NUYRY72NGZY.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"1,199",899,25% off,Free-Style| Width x Height: 20 x 25 cm (7 in x 9 in)| Suitable For: Bedroom Furniture| Living Room| Pre Assembled (Ready to Use),3.8
70,"REDWUD Engineered Wood Side Table  (Finish Color - Wenge/White, DIY(Do-It-Yourself))",https://www.flipkart.com/redwud-engineered-wood-side-table/p/itm465fbaad618ee?pid=SITGHVEZWDJSNE7X&lid=LSTSITGHVEZWDJSNE7XXGQ49Q&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_71&otracker=search&fm=organic&iid=en_CCNZCua_vdM-m5flPDTuptGPDEN_GHWKBWRxiOmlc_zlchXxWrZWbnmJaIvf779IeynmSA588Yv_HBHsU-HIfw%3D%3D&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"8,999","2,599",71% off,Rectangular| Width x Height: 60 x 70 cm (1 ft 11 in x 2 ft 3 in)| Suitable For: Bedroom Furniture| Living Room| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions,3.8
71,"Trevi Divine Engineered Wood Dressing Table  (Finish Color - , Milky Teak, Knock Down)",https://www.flipkart.com/trevi-divine-engineered-wood-dressing-table/p/itm2665c39d69f25?pid=DTBGJ8BCWP6NDMXS&lid=LSTDTBGJ8BCWP6NDMXSWOQMK9&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_72&otracker=search&fm=organic&iid=en_CCNZCua_vdM-m5flPDTuptGPDEN_GHWKBWRxiOmlc_y82Dqw_Zfh5DNUZjPOHVnpgt_l-ckXEFpxtcq9byYG3w%3D%3D&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"26,499","9,826",62% off,Storage Included| W x H x D: 50 cm x 180 cm x 19 cm (1 ft 7 in x 5 ft 10 in x 7 in)| Mirror W x H: 30 cm x 150 cm| Finish Type: Milky Teak | Finish Color: Milky Teak| Knock Down - Delivered in non-assembled pieces| installation by service partner,4.3
72,"Rudra creations Beautiful, Modern and Attractive Metal Study Table  (Finish Color - Blue, Pre-assembled)",https://www.flipkart.com/rudra-creations-beautiful-modern-attractive-metal-study-table/p/itm18d485f73e626?pid=KDTGBZ4QFPDGHV7S&lid=LSTKDTGBZ4QFPDGHV7SB5EZXK&marketplace=FLIPKART&q=tables&store=wwe&spotlightTagId=FkPickId_wwe&srno=s_2_73&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.KDTGBZ4QFPDGHV7S.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"1,799",625,65% off,Shape: Rectangle| W x H x D: 34 cm x 38 cm x 28 cm (1 ft 1 in x 1 ft 2 in x 11 in)| Foldable| Pre Assembled (Ready to Use),4.2
73,"lukzer Laptop Study Table Office Home Workstation Modern Computer Desk Engineered Wood Study Table  (Free Standing, Finish Color - (ST-004/White / 90 x 50 x 72 cm), DIY(Do-It-Yourself))",https://www.flipkart.com/lukzer-laptop-study-table-office-home-workstation-modern-computer-desk-engineered-wood/p/itm53fe4bf4ceb23?pid=OSTGHF539QBGW4ET&lid=LSTOSTGHF539QBGW4ET3NN8XH&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_74&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.OSTGHF539QBGW4ET.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"4,990","2,790",44% off,Material: Plywood| Configuration: Straight| Height x Width: 72 cm x 90 cm (2 ft 4 in x 2 ft 11 in)| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,4
74,"Ebee Engineered Wood Computer Desk  (Modular, Finish Color - Wenge, DIY(Do-It-Yourself))",https://www.flipkart.com/ebee-engineered-wood-computer-desk/p/itm99cb6976c4d72?pid=CPTFZGFN4YQ2GTRV&lid=LSTCPTFZGFN4YQ2GTRVWHNFZW&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_75&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.CPTFZGFN4YQ2GTRV.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"6,499","3,059",52% off,Computer Desk| Modular Set-up for Study & Home Office with Storage Space| W x H x D: 103 cm x 72.5 cm x 40 cm (3 ft 4 in x 2 ft 4 in x 1 ft 3 in)| With CPU Compartment| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,3.8
75,"KAWACHI Office Computer Laptop Desk Writing Study Table with 4 Shelves Storage 3 Drawers Engineered Wood Computer Desk  (L-shaped, Finish Color - Wenge Brown, DIY(Do-It-Yourself))",https://www.flipkart.com/kawachi-office-computer-laptop-desk-writing-study-table-4-shelves-storage-3-drawers-engineered-wood/p/itm250d6b7bad995?pid=CPTGER2S3ZAWR4JS&lid=LSTCPTGER2S3ZAWR4JSKPXTPT&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_76&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.CPTGER2S3ZAWR4JS.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"15,000","9,699",35% off,Computer Desk| L-shaped Set-up for Study & Home Office with Storage Space| W x H x D: 120 cm x 120 cm x 42.5 cm (3 ft 11 in x 3 ft 11 in x 1 ft 4 in)| With CPU Compartment| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,3.7
76,"Crystal Furnitech Torian Engineered Wood Dressing Table  (Finish Color - , wallnut, Knock Down)",https://www.flipkart.com/crystal-furnitech-torian-engineered-wood-dressing-table/p/itmf04b0307cdd00?pid=DTBEXNY7YXNSGCTD&lid=LSTDTBEXNY7YXNSGCTD3R0QRR&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_77&otracker=search&fm=organic&iid=en_CCNZCua_vdM-m5flPDTuptGPDEN_GHWKBWRxiOmlc_wOpZyhGJE39Fm1mN2xR0rMgUOrugTqGQZ5CKrpV5qyuA%3D%3D&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"13,618","8,999",33% off,Storage Included| W x H x D: 60 cm x 181.5 cm x 50 cm (1 ft 11 in x 5 ft 11 in x 1 ft 7 in)| Mirror W x H: 300 mm x 1220 mm| Finish Type: Polished | Finish Color: wallnut| Knock Down - Delivered in non-assembled pieces| installation by service partner,4.5
77,"Crystal Furnitech Dimora Engineered Wood Dressing Table  (Finish Color - , Brown, Knock Down)",https://www.flipkart.com/crystal-furnitech-dimora-engineered-wood-dressing-table/p/itm5bc27ca5b8b17?pid=DTBG4DMNYJQPRPUZ&lid=LSTDTBG4DMNYJQPRPUZ3EHBLE&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_78&otracker=search&fm=organic&iid=en_CCNZCua_vdM-m5flPDTuptGPDEN_GHWKBWRxiOmlc_w3ocsFHQr0MQVkxvvkewuE73ZY7HMNabJMgAo6c_A0TQ%3D%3D&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"27,280","10,499",61% off,Storage Included| W x H x D: 70 cm x 181 cm x 40 cm (2 ft 3 in x 5 ft 11 in x 1 ft 3 in)| Mirror W x H: 445 mm x 1245 mm| Finish Type: Matte | Finish Color: Brown| Knock Down - Delivered in non-assembled pieces| installation by service partner,3.9
78,"Puci Metal Study Table  (Free Standing, Finish Color - Blue, Chair Included, DIY(Do-It-Yourself))",https://www.flipkart.com/puci-metal-study-table/p/itmb4aee6234fcbd?pid=OSTGZWH3GFVX4VKH&lid=LSTOSTGZWH3GFVX4VKHY2KAVP&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_79&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.OSTGZWH3GFVX4VKH.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"4,999","3,705",25% off,Material: Cast Iron| Configuration: Curved| Height x Width: 86.36 cm x 53.34 cm (2 ft 10 in x 1 ft 9 in)| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,4.4
79,"GREEN SOUL Blaze Multipurpose Height Adjustable, Home Office Work Gaming Engineered Wood Study Table  (Free Standing, Finish Color - Black, DIY(Do-It-Yourself))",https://www.flipkart.com/green-soul-blaze-multipurpose-height-adjustable-home-office-work-gaming-engineered-wood-study-table/p/itm2e4a964504d30?pid=OSTG9WUYSCTRTHDR&lid=LSTOSTG9WUYSCTRTHDRYNBXXO&marketplace=FLIPKART&q=tables&store=wwe&srno=s_2_80&otracker=search&fm=organic&iid=4c2037da-0858-4d44-a84f-eb30a8f0dfcd.OSTG9WUYSCTRTHDR.SEARCH&ppt=None&ppn=None&ssid=y9lxsxfpc00000001689605584079&qH=9ab2ec7ea4a20413,"32,709","14,990",54% off,Material: Particle Board| Configuration: Straight| Height x Width: 68 cm x 159 cm (2 ft 2 in x 5 ft 2 in)| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,4.8
80,"Flipkart Perfect Homes PureWood Sheesham TV Entertainment Unit  (Finish Color - Natural Teak, Pre-assembled)",https://www.flipkart.com/flipkart-perfect-homes-purewood-sheesham-tv-entertainment-unit/p/itmf6dg3et8y3kha?pid=TVUF6DG3ZDRDSSCM&lid=LSTTVUF6DG3ZDRDSSCMWDP1YJ&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_81&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYnzp2Q3Jpy4e80mjT-kNp-CAFvR1qPNiK6EtaPISyGxJw%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"19,999","13,999",30% off,Material: Sheesham Wood| W x H x D: 145 cm x 50 cm x 35 cm (4 ft 9 in x 1 ft 7 in x 1 ft 1 in)| Ideal TV Size: 55 inch| Number of Drawers: 0| Number of Open Shelves: 2| Number of Closed Shelves: 1| Delivery Condition: Pre Assembled (Ready to Use),4.5
81,"StarAndDaisy Bed Laptop Table with USB HUB & Fan, Engineered wood Multipurpose Table Wood Portable Laptop Table  (Finish Color - WHITE)",https://www.flipkart.com/staranddaisy-bed-laptop-table-usb-hub-fan-engineered-wood-multipurpose-portable/p/itm7dfd81860376b?pid=PLLGNHVHGQJVV9G8&lid=LSTPLLGNHVHGQJVV9G8W0DSYT&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_82&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYld1x5SETDTWzVfMdvjuFcosDkgf5XJ1gD2QLuia1QwkA%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"2,499","1,899",24% off,Primary Material: Wood| W x H x D: 60 cm x 38 cm x 40 cm (1 ft 11 in x 1 ft 2 in x 1 ft 3 in)| Foldable,4
82,"OANGO Wood Portable Laptop Table  (Finish Color - Pink, Pre Assembled)",https://www.flipkart.com/oango-wood-portable-laptop-table/p/itmbd1a63474da32?pid=PLLGHQWHHHC4CEX4&lid=LSTPLLGHQWHHHC4CEX4S0TTE3&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_83&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.PLLGHQWHHHC4CEX4.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,948",469,75% off,Primary Material: Wood| W x H x D: 60 cm x 27 cm x 40 cm (1 ft 11 in x 10 in x 1 ft 3 in)| Foldable,4
83,V S Enterprise Wood Portable Laptop Table  (Finish Color - Black),https://www.flipkart.com/v-s-enterprise-wood-portable-laptop-table/p/itmbf4fabef08595?pid=PLLG28BNBRD992GF&lid=LSTPLLG28BNBRD992GFL2YJFZ&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_84&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.PLLG28BNBRD992GF.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,299",445,65% off,Primary Material: Wood| W x H x D: 60 cm x 24 cm x 40 cm (1 ft 11 in x 9 in x 1 ft 3 in)| Foldable,3.9
84,"AVI CREATION Brown Metal Portable Laptop Table  (Finish Color - Yellow, Pre Assembled)",https://www.flipkart.com/avi-creation-brown-metal-portable-laptop-table/p/itm7bfcdbc767ba0?pid=PLLG7HZHA8GQPFTH&lid=LSTPLLG7HZHA8GQPFTHLG4XCZ&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_85&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.PLLG7HZHA8GQPFTH.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,399",525,62% off,Primary Material: Metal| W x H x D: 59 cm x 28 cm x 39.3 cm (1 ft 11 in x 11 in x 1 ft 3 in)| Foldable,4.1
85,"vPLANET Wood Portable Laptop Table  (Finish Color - Pink, Pre Assembled)",https://www.flipkart.com/vplanet-wood-portable-laptop-table/p/itm6a036621874ab?pid=PLLGEZTSMR2JKESZ&lid=LSTPLLGEZTSMR2JKESZCBGMMJ&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_86&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.PLLGEZTSMR2JKESZ.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,999",474,76% off,Primary Material: Wood| W x H x D: 60 cm x 27 cm x 40 cm (1 ft 11 in x 10 in x 1 ft 3 in)| Foldable,4.1
86,"HALSEY Plastic Study Table  (Finish Color - PINK, DIY(Do-It-Yourself))",https://www.flipkart.com/halsey-plastic-study-table/p/itm6f596c2297c90?pid=KDTGAD67GKN88ZHZ&lid=LSTKDTGAD67GKN88ZHZKSL0XC&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_87&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYksfjCWHnNMnYa3HInGRcrZXlV9QUEOCQGTfgc2IuPB4g%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"2,199","1,080",50% off,Shape: Rectangle| W x H x D: 28 cm x 19 cm x 7.4 cm (11 in x 7 in x 2 in)| Foldable| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,4
87,"ANIKAA Metal Nesting Table  (Finish Color - White, Set of - 2, DIY(Do-It-Yourself))",https://www.flipkart.com/anikaa-metal-nesting-table/p/itm95e44f2713c8d?pid=NTTGRDZSPYTK3YPD&lid=LSTNTTGRDZSPYTK3YPDZK0EGL&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_88&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYnE7HqPyu7pCyDrsBydKPZNmhHQ5W1cCONwEUg4gR5krw%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"25,999","16,499",36% off,Shape: Round| Delivery Condition: DIY(Do-It-Yourself)| Finish: Matte| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,4.2
88,"Flipkart Perfect Homes Grace Engineered Wood Dressing Table  (Finish Color - , Wenge, DIY(Do-It-Yourself))",https://www.flipkart.com/flipkart-perfect-homes-grace-engineered-wood-dressing-table/p/itm6db39cc835bca?pid=DTBGMT2TEDYSAEEC&lid=LSTDTBGMT2TEDYSAEECN2KJB5&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_89&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.DTBGMT2TEDYSAEEC.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"7,999","1,899",76% off,Storage Included| W x H x D: 60 cm x 80 cm x 14 cm (1 ft 11 in x 2 ft 7 in x 5 in)| Mirror W x H: 36 cm x 61 cm| Finish Type: Melamine Suede Finish | Finish Color: Wenge| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,4.2
89,"lukzer (CT-003 / 80 x 40 x 30Cm) Engineered Wood Coffee Table  (Finish Color - Wenge, DIY(Do-It-Yourself))",https://www.flipkart.com/lukzer-ct-003-80-x-40-30cm-engineered-wood-coffee-table/p/itme6816780b5359?pid=CFTGH3SFZSY3ABQD&lid=LSTCFTGH3SFZSY3ABQDNEFW0A&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_90&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.CFTGH3SFZSY3ABQD.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"9,999","2,489",75% off,Plywood| Engineered Wood| W x H x D: 10 cm x 80 cm x 45 cm (3 in x 2 ft 7 in x 1 ft 5 in)| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,3.7
90,"ANIKAA Mavis Dressing Wall Mirror with Shelves/Wall Hanging Dressing Mirrors with Shelf for Living Room Bedroom/Wall Mounted Dressing Mirror for Wall Decor (Wenge) Engineered Wood Dressing Table  (Finish Color - , Wenge, DIY(Do-It-Yourself))",https://www.flipkart.com/anikaa-mavis-dressing-wall-mirror-shelves-wall-hanging-mirrors-shelf-living-room-bedroom-wall-mounted-decor-wenge-engineered-wood-table/p/itmd2c19b0bf754f?pid=DTBG9WNZFXVFDZB3&lid=LSTDTBG9WNZFXVFDZB3IKXMTR&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_91&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYmQ2XVXUo8ugyV6PywWkvIwybh9AOPEYEQgv1dr_4JOeQ%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"7,999","2,720",65% off,Storage Included| W x H x D: 60 cm x 80 cm x 12 cm (1 ft 11 in x 2 ft 7 in x 4 in)| Mirror W x H: 36 cm x 61 cm| Finish Type: Matte | Finish Color: Wenge| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,3.9
91,"Crystal Furnitech Elfin Engineered Wood Dressing Table  (Finish Color - , Wallnut + White, Knock Down)",https://www.flipkart.com/crystal-furnitech-elfin-engineered-wood-dressing-table/p/itm75c98e8d4a80e?pid=DTBEXHZQ4KPHJSRX&lid=LSTDTBEXHZQ4KPHJSRXH2L9TV&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_92&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYnurKcpsYLSBzpkyHjvo0C1m16marwrh54FIZivKXDuLA%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"12,343","9,499",23% off,Storage Included| W x H x D: 40 cm x 190 cm x 40 cm (1 ft 3 in x 6 ft 2 in x 1 ft 3 in)| Mirror W x H: 380 mm x 1330 mm| Finish Type: Polished | Finish Color: Wallnut + White| Knock Down - Delivered in non-assembled pieces| installation by service partner,4
92,"inuhandicrafts Engineered Wood Side Table  (Finish Color - Golden and White, Pre-assembled)",https://www.flipkart.com/inuhandicrafts-engineered-wood-side-table/p/itme48569cf97c29?pid=SITGJQ2K7SBY72X7&lid=LSTSITGJQ2K7SBY72X7MYHRDO&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_93&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.SITGJQ2K7SBY72X7.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"3,999","2,199",45% off,Round| Width x Height: 40 x 55 cm (1 ft 3 in x 1 ft 9 in)| Suitable For: Living Room| Bedroom Furniture| Storage Included| Pre Assembled (Ready to Use),4.4
93,"Smarts collection Wooden Plant Stand for Balcony Living Room Indoor Outdoor Plant Stand Foldable Display Rack Storage Rack for Patio Garden Yard (3 Tier, Brown) Solid Wood Side Table  (Finish Color - Brown, Pre-assembled)",https://www.flipkart.com/smarts-collection-wooden-plant-stand-balcony-living-room-indoor-outdoor-foldable-display-rack-storage-patio-garden-yard-3-tier-brown-solid-wood-side-table/p/itmefa6785d41392?pid=SITG8VF5ZAKGJYCW&lid=LSTSITG8VF5ZAKGJYCWSDTIT4&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_94&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.SITG8VF5ZAKGJYCW.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,999,459,54% off,Free-Style| Width x Height: 60.96 x 34.29 cm (2 ft x 1 ft 1 in)| Suitable For: Living Room| Bedroom Furniture| Pre Assembled (Ready to Use),3.9
